HC_ID,NAME_HIN,NAME_ENG,DISTRICT_ID,BLOCK_ID
0457068,उप स्‍वा.केन्‍द्र बरेन्‍डा,SHC Barenda,57,02
0457069,उप स्‍वा.केन्‍द्र खारा,SHC Khara,57,02
0457070,उप स्‍वा.केन्‍द्र कोयलारझोरी,SHC Koylarjhori,57,02
0457071,उप स्‍वा.केन्‍द्र रेंगाखार,SHC Rengakhar,57,02
0457072,उप स्‍वा.केन्‍द्र रोल,SHC Rol,57,02
0457073,उप स्‍वा.केन्‍द्र समनापुर,SHC Samnapur,57,02
0457074,उप स्‍वा.केन्‍द्र उसरवाही,SHC Usarwahi,57,02
0457092,उप स्‍वा.केन्‍द्र बिपतरा,SHC Biptara,57,01
0457093,उप स्‍वा.केन्‍द्र धौराबंद,SHC Dhourabandh,57,01
0457094,उप स्‍वा.केन्‍द्र झलमला,SHC-Jhalmala,57,01
0457095,उप स्‍वा.केन्‍द्र मरका,SHC Marka,57,01
0457096,उप स्‍वा.केन्‍द्र नवघटा,SHC Navghata,57,01
0457097,उप स्‍वा.केन्‍द्र बिटकुलीकला,SHC Bitkulikala,57,01
0457098,उप स्‍वा.केन्‍द्र दशरंगपुर,SHC-Dashrangpur,57,01
0457099,उप स्‍वा.केन्‍द्र गुढा,SHC Gudha,57,01
0457100,उप स्‍वा.केन्‍द्र ज्ञानपुर,SHC Gyanpur,57,01
0457101,उप स्‍वा.केन्‍द्र इन्‍दौरी,SHC Indouri,57,01
0457102,उप स्‍वा.केन्‍द्र पनेका,SHC Paneka,57,01
0457103,उप स्‍वा.केन्‍द्र बम्‍हनी,SHC Bamhani,57,01
0457104,उप स्‍वा.केन्‍द्र छांटाझा,SHC Chhantajha,57,01
0457105,उप स्‍वा.केन्‍द्र झिरौनी,SHC Jhirauni,57,01
0457106,उप स्‍वा.केन्‍द्र कोसमंदा,SHC Kosmanada,57,01
0457107,उप स्‍वा.केन्‍द्र मैनपुरी,SHC Mainpuri,57,01
0457108,उप स्‍वा.केन्‍द्र कंझेटा,SHC Kanjheta,57,04
0457112,उप स्‍वा.केन्‍द्र बाघामुडा,SHC Baghamuda,57,04
0457113,उप स्‍वा.केन्‍द्र दुल्‍लापुर,SHC Dullapur,57,04
0457114,उप स्‍वा.केन्‍द्र नरसिंगपुर,SHC Narsinghpur,57,04
0457115,उप स्‍वा.केन्‍द्र छीरपानी,SHC Chhirpani,57,04
0457116,उप स्‍वा.केन्‍द्र चियांडाढ,SHC Chiyandand,57,04
0457117,उप स्‍वा.केन्‍द्र कोदवागोडान,SHC Kodwagodan,57,04
0457118,उप स्‍वा.केन्‍द्र बदना,SHC Badana,57,04
0457119,उप स्‍वा.केन्‍द्र भांकुर,SHC Bhakur,57,04
0457120,उप स्‍वा.केन्‍द्र भेलकी,SHC Bhelki,57,04
0457121,उप स्‍वा.केन्‍द्र कामठी,SHC Kamthi,57,04
0457122,उप स्‍वा.केन्‍द्र कुकदूर,SHC Kukdur,57,04
0457123,उप स्‍वा.केन्‍द्र मुनमुना,SHC Munmuna,57,04
0457124,उप स्‍वा.केन्‍द्र नेउर,SHC Neur,57,04
0457125,उप स्‍वा.केन्‍द्र पंडरीपानी,SHC Pandaripani,57,04
0457126,उप स्‍वा.केन्‍द्र पोलमी,SHC Polmi,57,04
0457127,उप स्‍वा.केन्‍द्र रूखमीदादर,SHC Rukhmidadar,57,04
0457128,उप स्‍वा.केन्‍द्र सेन्‍दूरखार,SHC Sendurkhar,57,04
0457130,उप स्‍वा. केन्‍द्र अखरा,SHC Akhara,57,04
0457131,उप स्‍वा. केन्‍द्र बघर्रा,SHC Bagharra,57,04
0457132,उप स्‍वा. केन्‍द्र धोबघटी,SHC Dhobghathi,57,04
0457133,उप स्‍वा. केन्‍द्र महली,SHC Mahli,57,04
0457134,उप स्‍वा. केन्‍द्र पौनी,SHC-Pouni,57,04
0457135,उप स्‍वा.केन्‍द्र खैरझिटी,SHC Khairjhiti,57,04
0457136,उप स्‍वा.केन्‍द्र किसुनगढ,SHC Kishungarh,57,04
0457137,उप स्‍वा.केन्‍द्र कुम्‍ही,SHC Kumhi,57,04
0457138,उप स्‍वा.केन्‍द्र मैनपुरा,SHC Mainpua,57,04
0457139,उप स्‍वा.केन्‍द्र पाढी,SHC Parhi,57,04
0457140,उप स्‍वा.केन्‍द्र रमतला,SHC Ramtala,57,04
0457141,उप स्‍वा.केन्‍द्र पांडातराई,SHC Pandatari,57,04
0457143,उप स्‍वा.केन्‍द्र परसवारा,SHC-Paraswara,57,04
0457145,उप स्‍वा. केन्‍द्र बाम्‍हनटोला,SHC Bamhantola,57,03
0457146,उप स्‍वा. केन्‍द्र भिंभौरी,SHC Bhimbhori,57,03
0457147,उप स्‍वा. केन्‍द्र कोयलारी,SHC Koylari,57,03
0457148,उप स्‍वा. केन्‍द्र मोतिमपुर,SHC Motimpur,57,03
0457149,उप स्‍वा.केन्‍द्र मोंहगांव,SHC- Mohgaon,57,03
0457150,उप स्‍वा.केन्‍द्र सिंघनपुरी,SHC- Singhanpuri,57,03
0457151,उप स्‍वा.केन्‍द्र विडोरा,SHC Vidora,57,03
0457152,उप स्‍वा.केन्‍द्र बरौदाकला,SHC Barondakala,57,03
0457153,उप स्‍वा.केन्‍द्र दनियाखुर्द,SHC Daniyakhurd,57,03
0457154,उप स्‍वा.केन्‍द्र महराटोला,SHC Maharatola,57,03
0457156,उप स्‍वा.केन्‍द्र सहसपुर,SHC Sahaspur,57,03
0457157,उप स्‍वा.केन्‍द्र उडियाकला,SHC Udiyakala,57,03
0457158,उप स्‍वा.केन्‍द्र बीचारभाठा,SHC Bajarchrbhatha,57,03
0457159,उप स्‍वा.केन्‍द्र गैंदपुर,SHC Gaindpur,57,03
0457160,उप स्‍वा.केन्‍द्र गोछिया,SHC Gochhiya,57,03
0457161,उप स्‍वा.केन्‍द्र गोरखपुरकला,SHC Gorakhpurkala,57,03
0457162,उप स्‍वा.केन्‍द्र रामपुर,SHC Rampur,57,03
0457163,उप स्‍वा.केन्‍द्र गौरमाटी,SHC Gaurmati,57,03
0457164,उप स्‍वा.केन्‍द्र नवागंवखुर्द,SHC Navagaonkhurd,57,03
0457165,उप स्‍वा.केन्‍द्र नवघटा,SHC Nawghtata,57,03
0457166,उप स्‍वा.केन्‍द्र रण्‍जीतपुर,SHC Ranjeetpur,57,03
0457167,उप स्‍वा.केन्‍द्र रणवीरपुर,SHC Ranvirpur,57,03
0457168,उप स्‍वा.केन्‍द्र वीरेन्‍द्रनगर,SHC Virendranagar,57,03
0457172,उप स्‍वा.केन्‍द्र दामापुर,SHC Damapur,57,04
0457176,उप स्‍वा. केन्‍द्र सैहामालगी,SHC Saihamalgi,57,04
0457177,उप स्‍वा.केन्‍द्र रूसे,SHC RUSE,57,04
0457178,उप स्‍वा.केन्‍द्र मोंहगांव,SHC Mohgaon,57,04
0457179,उप स्‍वा.केन्‍द्र पलानसरी,SHC Palansari,57,04
0457180,उप स्‍वा.केन्‍द्र कुंडा,SHC Kunda,57,04
0457181,उप स्‍वा.केन्‍द्र सुकली,SHC Sukali,57,04
0457182,उप स्‍वा.केन्‍द्र कोलेगांव,SHC Kolegaon,57,04
0457183,उप स्‍वा. केन्‍द्र पंडरिया ए,PANDARIYA-A,57,04
0457184,उप स्‍वा. केन्‍द्र पंडरिया बी,PANDARIYA-B,57,04
0457185,उप स्‍वा. केन्‍द्र बानो,SHC Bano,57,01
0457186,उप स्‍वा. केन्‍द्र बरबसपुर,SHC Barbaspur,57,01
0457187,उप स्‍वा. केन्‍द्र बारदी,SHC Bardi,57,01
0457188,उप स्‍वा. केन्‍द्र बीरकोना,SHC Birkona,57,01
0457189,उप स्‍वा. केन्‍द्र चरडोंगरी,SHC Chardongari,57,01
0457190,उप स्‍वा. केन्‍द्र कवर्धा ए1,SHC Kawardha A1,57,01
0457191,उप स्‍वा. केन्‍द्र कवर्धा ए2,SHC Kawardha A2,57,01
0457192,उप स्‍वा. केन्‍द्र कवर्धा ए3,SHC Kawardha A3,57,01
0457193,उप स्‍वा. केन्‍द्र नेवारी,SHC Newari,57,01
0457194,उप स्‍वा. केन्‍द्र पालीगुडा,SHC Paliguda,57,01
0457195,उप स्‍वा. केन्‍द्र पथर्रा,SHC Patharra,57,01
0457196,उप स्‍वा. केन्‍द्र रवेली,SHC Raveli,57,01
0457197,उप स्‍वा. केन्‍द्र रेंगाखार खुर्द,SHC Rengakhar khurd,57,01
0457198,उप स्‍वा. केन्‍द्र सोनबरसा,SHC Sonbarsa,57,01
0457199,उप स्‍वा. केन्‍द्र सोनपुरी,SHC Sonpuri,57,01
0457200,उप स्‍वा. केन्‍द्र सुखाताल,SHC Sukhatal,57,01
0457201,उप स्‍वा. केन्‍द्र पिपरिया,SHC Pipariya,57,01
0457202,उप स्‍वा. केन्‍द्र स.लोहारा,SHC SLohara,57,03
0457203,उप स्‍वा. केन्‍द्र बोडला,SHC Bodla,57,02
0457205,उप-स्वास्थ्य केंन्द्र मानिकचोउरी,SHC Manikchouri,57,01
0458033,उपस्‍वा.के. बकमा,SHC Bakma,58,02
0458034,उपस्‍वा.के. बोकरामुडा,SHC Bokramuda,58,02
0458035,उपस्‍वा.के. हाथीबहरा,SHC Hathibahra,58,02
0458036,उपस्‍वा.के. कसेकेरा,SHC Kasekera,58,02
0458037,उपस्‍वा.के. खैरटकला,SHC Khairatkala,58,02
0458038,उपस्‍वा.के. कोसमर्रा,SHC Kosmarra,58,02
0458039,उपस्‍वा.के. पलसीपानी,SHC Palsipani,58,02
0458040,उपस्‍वा.के. बी.के.बाहरा,SHC B.K. Bahra,58,02
0458041,उपस्‍वा.के. गबौद,SHC Gabod,58,02
0458042,उपस्‍वा.के. हाडाबंद,SHC Hadaband,58,02
0458043,उपस्‍वा.के. खल्‍लारी,SHC Khallari,58,02
0458044,उपस्‍वा.के. खुसरूपाली,SHC Khusrupali,58,02
0458045,उपस्‍वा.के. कोल्‍दा,SHC Kolda,58,02
0458046,उपस्‍वा.के. मोहंदी,SHC Mohandi,58,02
0458047,उपस्‍वा.के. सुखरीडबरी,SHC Sukhridabri,58,02
0458048,उपस्‍वा.के. बोडराबांधा,SHC Bodrabanda,58,02
0458049,उपस्‍वा.के. कमरौद,SHC Kamrod,58,02
0458050,उपस्‍वा.के. खम्‍हरिया,SHC Khamhariya,58,02
0458051,उपस्‍वा.के. खुटेरी,SHC Khuteri,58,02
0458052,उपस्‍वा.के. म.क.बाहरा,SHC M.K. Bahra,58,02
0458053,उपस्‍वा.के. पचेडा,SHC Pacheda,58,02
0458054,उपस्‍वा.के. तमोरा,SHC Tamora,58,02
0458055,उपस्‍वा.के. बिन्‍द्रावन,SHC Bindrawan,58,02
0458056,उपस्‍वा.के. बोईरगांव,SHC Boirgaon,58,02
0458057,उपस्‍वा.के. कोमाखान,SHC Komakhan,58,02
0458058,उपस्‍वा.के. नर्रा,SHC Narra,58,02
0458059,उपस्‍वा.के. पण्‍डरीपानी,SHC Pandripani,58,02
0458060,उपस्‍वा.के. परसुली,SHC Parsuli,58,02
0458061,उपस्‍वा.के. सिवनीकला,SHC Seoni-kala,58,02
0458062,उपस्‍वा.के. बोडरीदादर,SHC Bodridadar,58,02
0458063,उपस्‍वा.के. देवरी,SHC Dewri,58,02
0458064,उपस्‍वा.के. करहीडीह,SHC Karhidih,58,02
0458065,उपस्‍वा.के. कुसमी,SHC Kusmi,58,02
0458066,उपस्‍वा.के. मोंगरापाली,SHC Mongrapali,58,02
0458067,उपस्‍वा.के. भदरसी,SHC Bhadrasi,58,02
0458068,उपस्‍वा.के. भालुचुवा,SHC Bhaluchuwa,58,02
0458069,उपस्‍वा.के. डोकरपाली,SHC Dokarpali,58,02
0458070,उपस्‍वा.के. गांजर,SHC Ganjar,58,02
0458071,उपस्‍वा.के. कौंसरा,SHC Kaunsra,58,02
0458072,उपस्‍वा.के. तेन्‍दूकोना,SHC Tendukona,58,02
0458085,उपस्‍वा.के. अकोरी,SHC Akori,58,05
0458086,उपस्‍वा.के. बडेढाभा,SHC Bade Dabha,58,05
0458087,उपस्‍वा.के. बरोली,SHC Baroli,58,05
0458088,उपस्‍वा.के. बिछिया,SHC Bichhiya,58,05
0458089,उपस्‍वा.के. चिमरकेल,SHC Chimarkel,58,05
0458090,उपस्‍वा.के. गढफुलझर,SHC Gadphuljhar,58,05
0458091,उपस्‍वा.के. गणेशपुर,SHC Ganeshpur,58,05
0458092,उपस्‍वा.के. इंदरपुर,SHC Inderpur,58,05
0458093,उपस्‍वा.के. कायतपाली,SHC Kayatpali,58,05
0458094,उपस्‍वा.के. कुदारीबाहरा,SHC Kudaribahra,58,05
0458095,उपस्‍वा.के. मेदनीपुर,SHC Medanipur,58,05
0458096,उपस्‍वा.के. बाराडोली,SHC Baradoli,58,05
0458097,उपस्‍वा.के. भंवरपुर,SHC Bhanwarpur,58,05
0458098,उपस्‍वा.के. दुलारपाली,SHC Dularpali,58,05
0458099,उपस्‍वा.के. घनापाली,SHC Ghanapali,58,05
0458100,उपस्‍वा.के. संतपाली,SHC Santpali,58,05
0458101,उपस्‍वा.के. उमरिया,SHC Umariya,58,05
0458102,उपस्‍वा.के. अजगरखार,SHC Ajgarkhar,58,05
0458103,उपस्‍वा.के. चनाट,SHC Channat,58,05
0458104,उपस्‍वा.के. चिपरीकोना,SHC Chiparikona,58,05
0458105,उपस्‍वा.के. जमदरहा,SHC Jamdarha,58,05
0458106,उपस्‍वा.के. बडेसाजापाली,SHC Badesajapali,58,05
0458107,उपस्‍वा.के. दुर्गापाली,SHC Durgapali,58,05
0458108,उपस्‍वा.के. खोगसा,SHC Khogsa,58,05
0458109,उपस्‍वा.के. लम्‍बर,SHC Lamber,58,05
0458110,उपस्‍वा.के. मधुबन,SHC Madhuban,58,05
0458111,उपस्‍वा.के. सागरपाली,SHC Sagarpali,58,05
0458112,उपस्‍वा.के. सलखण्‍ड,SHC Salkhand,58,05
0458113,उपस्‍वा.के. आरंगी,SHC Arangi,58,03
0458114,उपस्‍वा.के. बम्‍हनी,SHC Bamhani,58,03
0458115,उपस्‍वा.के. बरनईदादर,SHC Barnaidadar,58,03
0458116,उपस्‍वा.के. भिखापाली,SHC Bhikhapali,58,03
0458117,उपस्‍वा.के. पथरला,SHC Pathrala,58,03
0458118,उपस्‍वा.के. अन्‍सुला,SHC Ansula,58,03
0458119,उपस्‍वा.के. भिथीडीह,SHC Bhithidih,58,03
0458123,उपस्‍वा.के. गोपालपुर,SHC Gopalpur,58,03
0458125,उपस्‍वा.के. किशनपुर,SHC Kishanpur,58,03
0458126,उपस्‍वा.के. मेमरा,SHC Memra,58,03
0458130,उपस्‍वा.के. टेका,SHC Teka,58,03
0458132,उपस्‍वा.के. भुरकोनी,SHC Bhurkoni,58,03
0458133,उपस्‍वा.के. बुन्‍देली,SHC Bundeli,58,03
0458137,उपस्‍वा.के. कोल्‍दा,SHC Kolda,58,03
0458138,उपस्‍वा.के. लिलेसर,SHC Lilesar,58,03
0458139,उपस्‍वा.के. परसदा,SHC Parsada,58,03
0458142,उपस्‍वा.के. भस्‍करापाली,SHC Bhaskarapali,58,03
0458144,उपस्‍वा.के. जगदीशपुर,SHC Jagdishpur,58,03
0458145,उपस्‍वा.के. कोटगढ,SHC Kotgarh,58,03
0458146,उपस्‍वा.के. पिरदा,SHC Pirda,58,03
0458147,उपस्‍वा.के. सावित्रीपुर,SHC Sawitripur,58,03
0458148,उपस्‍वा.के. छोटेलोरम,SHC Chhote Loram,58,03
0458149,उपस्‍वा.के. खुर्सीपार,SHC Khursipar,58,03
0458150,उपस्‍वा.के. मोहगांव,SHC Mohgaon,58,03
0458152,उपस्‍वा.के. सल्‍डीह,SHC Saldih,58,03
0458153,उपस्‍वा.के. बडेटेमरी,SHC Bade Temri,58,03
0458155,उपस्‍वा.के. लारीपुर,SHC Laripur,58,03
0458156,उपस्‍वा.के. परसवानी,SHC Paraswani,58,03
0458157,उपस्‍वा.के. सागुनढाप,SHC Sagundhap,58,03
0458158,उपस्‍वा.के. सांकरा,SHC Sankra,58,03
0458159,उपस्‍वा.के. सुखीपाली,SHC Sukhipali,58,03
0458160,उपस्‍वा.के. बलौदा,SHC Baloda,58,04
0458161,उपस्‍वा.के. गेर्रा,SHC Gerra,58,04
0458162,उपस्‍वा.के. किसडी,SHC Kisdi,58,04
0458163,उपस्‍वा.के. मोहगांव,SHC Mohgaon,58,04
0458164,उपस्‍वा.के. सेमलिया,SHC Semaliya,58,04
0458165,उपस्‍वा.के. सिरबोडा,SHC Sirboda,58,04
0458166,उपस्‍वा.के. टेमरी,SHC Temri,58,04
0458167,उपस्‍वा.के. अमरकोट,SHC Amarkot,58,04
0458168,उपस्‍वा.के. आंवलाचक्‍का,SHC Amlachakka,58,04
0458169,उपस्‍वा.के. बानीगिरौला,SHC Banigirola,58,04
0458170,उपस्‍वा.के. बिरकोल,SHC Birkol,58,04
0458171,उपस्‍वा.के. बोंदा,SHC Bonda,58,04
0458172,उपस्‍वा.के. चट्टीगिरौला,SHC Chattigirola,58,04
0458173,उपस्‍वा.के. डूडूमचुवा,SHC Dudumchuwa,58,04
0458174,उपस्‍वा.के. जम्‍हारी,SHC Jamhari,58,04
0458175,उपस्‍वा.के. केदुवा,SHC Kedua,58,04
0458176,उपस्‍वा.के. कोसमपाली,SHC Kosampali,58,04
0458177,उपस्‍वा.के. नवागढ,SHC Nawagarh,58,04
0458178,उपस्‍वा.के. परसकोल,SHC Paraskol,58,04
0458179,उपस्‍वा.के. पाटसेन्‍द्री,SHC Patsendri,58,04
0458188,उपस्‍वा.के. बांजीबहाल,SHC Banjibahal,58,04
0458189,उपस्‍वा.के. चारभाठा,SHC Charbhata,58,04
0458190,उपस्‍वा.के. जलगढ,SHC Jalgarh,58,04
0458191,उपस्‍वा.के. कलेण्‍डा,SHC Kalenda,58,04
0458192,उपस्‍वा.के. पुटका,SHC Putka,58,04
0458193,उपस्‍वा.के. रहटीखोल,SHC Rehtikhol,58,04
0458194,उपस्‍वा.के. रूडा,SHC Ruda,58,04
0458195,उपस्‍वा.के. सहजपानी,SHC Sahajpani,58,04
0458196,उपस्‍वा.के. समदरहा,SHC Samdarha,58,04
0458197,उपस्‍वा.के. सिंघोडा,SHC Singhoda,58,04
0458198,उपस्‍वा.के. बिलाईगढ,SHC Bilaigarh,58,04
0458199,उपस्‍वा.के. गोहिरापाली,SHC Gohirapali,58,04
0458200,उपस्‍वा.के. केना,SHC Kena,58,04
0458201,उपस्‍वा.के. खपरीडीह,SHC Khaparidih,58,04
0458202,उपस्‍वा.के. पझरापाली,SHC Pajhrapali,58,04
0458203,उपस्‍वा.के. तोरेसिंघा,SHC Toresingha,58,04
0458204,उपस्‍वा.के. तोषगांव,SHC Toshgaon,58,04
0458215,उपस्‍वा.के. अछोली,SHC Achholi,58,01
0458216,उपस्‍वा.के. बेलसोण्‍डा,SHC Belsonda,58,01
0458217,उपस्‍वा.के. बेलटुकरी,SHC Beltukri,58,01
0458219,उपस्‍वा.के. बिरकोनी,SHC Birkoni,58,01
0458220,उपस्‍वा.के. घोडारी,SHC Ghodari,58,01
0458225,उपस्‍वा.के. नांदगांव,SHC Nandgaon,58,01
0458226,उपस्‍वा.के. छिन्‍दौली,SHC Chhindoli,58,01
0458227,उपस्‍वा.के. डूमरपाली,SHC Dumerpali,58,01
0458228,उपस्‍वा.के. झलप,SHC Jhalap,58,01
0458229,उपस्‍वा.के. मुनगासेर,SHC Mungaser,58,01
0458230,उपस्‍वा.के. नरतोरा,SHC Nartora,58,01
0458231,उपस्‍वा.के. पचरी,SHC Pachri,58,01
0458232,उपस्‍वा.के. तुरेंगा,SHC Turenga,58,01
0458233,उपस्‍वा.के. झारा,SHC Jhara,58,01
0458234,उपस्‍वा.के. सिंघी,SHC Singhi,58,01
0458236,उपस्‍वा.के. खट्टी,SHC Khatti,58,01
0458237,उपस्‍वा.के. कोसरंगी,SHC Kosrangi,58,01
0458238,उपस्‍वा.के. लभराकला,SHC Labhrakala,58,01
0458239,उपस्‍वा.के. बावनकेरा,SHC Bawankera,58,01
0458240,उपस्‍वा.के. चिरको,SHC Chirko,58,01
0458241,उपस्‍वा.के. पटेवा,SHC Patewa,58,01
0458242,उपस्‍वा.के. रायतुम,SHC Raitum,58,01
0458243,उपस्‍वा.के. ठुमसा,SHC Thumsa,58,01
0458244,उपस्‍वा.के. अचानकपुर,SHC Achanakpur,58,01
0458245,उपस्‍वा.के. जलकी,SHC Jalki,58,01
0458246,उपस्‍वा.के. लहंगर,SHC Lahangar,58,01
0458247,उपस्‍वा.के. पासिद,SHC Pasid,58,01
0458248,उपस्‍वा.के. सिरपुर,SHC Sirpur,58,01
0458249,उपस्‍वा.के. भोरिंग,SHC Bhoring,58,01
0458250,उपस्‍वा.के. गढसिवनी,SHC Gadseoni,58,01
0458251,उपस्‍वा.के. जोबा,SHC Joba,58,01
0458252,उपस्‍वा.के. कौआझर,SHC Kauajhar,58,01
0458253,उपस्‍वा.के. लोहारडीह,SHC Lohardih,58,01
0458254,उपस्‍वा.के. सोरिद,SHC Sorid,58,01
0458255,उपस्‍वा.के. तुमगांव,SHC Tumgaon,58,01
0458256,उपस्‍वा.के. बरोण्‍डाबाजार,SHC Baronda Bazar,58,01
0458257,उपस्‍वा.के. झाल खम्‍हरिया,SHC Jhal Khamhariya,58,01
0458258,उपस्‍वा.के. कनेकेरा,SHC Kanekera,58,01
0458259,उपस्‍वा.के. लभराखुर्द,SHC Labhra khurd,58,01
0458260,उपस्‍वा.के. लाफिनखुर्द,SHC Lafin Khurd,58,01
0458261,उपस्‍वा.के. उमरदा,SHC Umarda,58,01
0458262,उपस्‍वा.के. बेमचा,SHC Bemcha,58,01
0458264,उपस्‍वा.के. ढाबाखार,SHC Dhabakhar,58,03
0458265,उपस्‍वा.के. देवरी,SHC Devri,58,03
0458266,उपस्‍वा.के. बिहाझर,SHC Bihajhar,58,02
0458267,उपस्‍वा.के. घुंचापाली,SHC Ghunchapali,58,02
0458268,उपस्‍वा.के. खोपली,SHC Khopali,58,02
0458269,उपस्‍वा.के. सराईपाली,SHC Saraipali,58,02
0458270,उपस्‍वा.के. सिर्री,SHC Sirri,58,02
0458271,उपस्‍वा.के. अरेकेल,SHC Arekel,58,05
0458272,उपस्‍वा.के. बडेटेमरी,SHC Bade Temri,58,05
0458273,उपस्‍वा.के. बडगांव,SHC Badgaon,58,05
0458274,उपस्‍वा.के. भूकेल,SHC Bhukel,58,05
0458275,उपस्‍वा.के. गढपटनी,SHC Gadpatni,58,05
0458276,उपस्‍वा.के. हबेकाटा,SHC Habekata,58,05
0458277,उपस्‍वा.के. खरोरा,SHC Kharora,58,05
0458278,उपस्‍वा.के. कोलिहादेवरी,SHC Kolihadeori,58,05
0458279,उपस्‍वा.के. मोहका,SHC Mohka,58,05
0458280,उपस्‍वा.के. नवगढी,SHC Navgadi,58,05
0458281,उपस्‍वा.के. रसोडा,SHC Rasoda,58,05
0458282,उपस्‍वा.के. सिंघनपुर,SHC Singhanpur,58,05
0458283,उपस्‍वा.के. छिबर्रा,SHC Chhibarra,58,03
0458284,उपस्‍वा.के. दुरूगपाली,SHC Durugpali,58,03
0458285,उपस्‍वा.के. गडबेडा,SHC Gadbeda,58,03
0458286,उपस्‍वा.के. जम्‍हर,SHC Jamhar,58,03
0458287,उपस्‍वा.के. मुढीपार,SHC Mudipar,58,03
0458288,उपस्‍वा.के. सरकडा,SHC Sarkada,58,03
0458289,उपस्‍वा.के. सोनासिल्‍ली,SHC Sonasilli,58,03
0458290,उपस्‍वा.के. बढईपाली,SHC Badaipali,58,03
0458291,उपस्‍वा.के. घोंच,SHC Ghonch,58,03
0458292,उपस्‍वा.के. कौहाकुडा,SHC Kauhakuda,58,03
0458293,उपस्‍वा.के. खेडीगांव,SHC Khedigaon,58,03
0458294,उपस्‍वा.के. ठाकुरदियाकला,SHC Thakurdiya kala,58,03
0458295,उपस्‍वा.के. ठाकुरदियाखुर्द,SHC Thakurdiya khurd,58,03
0458296,उपस्‍वा.के. बालसी,SHC Balsi,58,04
0458297,उपस्‍वा.के. झिलमिला,SHC Jhilmila,58,04
0458298,उपस्‍वा.के. कनकेवा,SHC Kankewa,58,04
0458299,उपस्‍वा.के. केजुवा,SHC Kejuwa,58,04
0458300,उपस्‍वा.के. केन्‍दूढार,SHC Kendudhar,58,04
0458301,उपस्‍वा.के. कुटेला,SHC Kutela,58,04
0458302,उपस्‍वा.के. नूनपानी,SHC Nunpani,58,04
0458303,उपस्‍वा.के. परसदा,SHC Parsada,58,04
0458304,उपस्‍वा.के. रेमडा,SHC Remda,58,03
0458312,उपस्‍वा.के.सरकंडा,SHC Sarkanda,58,05
0459026,"उप स्‍वास्‍थ्‍य केन्‍द्र, अकलाडोंगरी",SHC Akaladongari,59,01
0459027,"उप स्‍वास्‍थ्‍य केन्‍द्र, अरौद (डूबान)",SHC Aroud (Duban),59,01
0459028,"उप स्‍वास्‍थ्‍य केन्‍द्र, मोगरागहन",SHC Mongragahan,59,01
0459029,"उप स्‍वास्‍थ्‍य केन्‍द्र, तिर्रा",SHC Tirra,59,01
0459030,"उप स्‍वास्‍थ्‍य केन्‍द्र, भटगांव",SHC Bhatgaon,59,01
0459031,"उप स्‍वास्‍थ्‍य केन्‍द्र, बिरेतरा",SHC Biretara,59,01
0459032,"उप स्‍वास्‍थ्‍य केन्‍द्र, बोरिदखुर्द",SHC Boridkhurd,59,01
0459033,"उप स्‍वास्‍थ्‍य केन्‍द्र, देमार",SHC Demar,59,01
0459034,"उप स्‍वास्‍थ्‍य केन्‍द्र, डोमा",SHC Doma,59,01
0459035,"उप स्‍वास्‍थ्‍य केन्‍द्र, गंगरेल",SHC Gangrel,59,01
0459036,"उप स्‍वास्‍थ्‍य केन्‍द्र, कातलबोड",SHC Kalartarai,59,01
0459037,"उप स्‍वास्‍थ्‍य केन्‍द्र, कोलियारी",SHC Koliyari,59,01
0459038,"उप स्‍वास्‍थ्‍य केन्‍द्र, रांवा",SHC Ranwa,59,01
0459039,"उप स्‍वास्‍थ्‍य केन्‍द्र, रूद्री",SHC Rudri,59,01
0459040,"उप स्‍वास्‍थ्‍य केन्‍द्र, तरसींवा",SHC Tarsiwa,59,01
0459041,"उप स्‍वास्‍थ्‍य केन्‍द्र, अर्जुनी",SHC Arjuni,59,01
0459042,"उप स्‍वास्‍थ्‍य केन्‍द्र, बारना",SHC Barna,59,01
0459043,"उप स्‍वास्‍थ्‍य केन्‍द्र, भानपुरी",SHC Bhanpuri,59,01
0459044,"उप स्‍वास्‍थ्‍य केन्‍द्र, बोडरा (पुरी)",SHC Bodra (puri),59,01
0459045,"उप स्‍वास्‍थ्‍य केन्‍द्र, बोडरा (संबलपुर)",SHC Bodra (Sambalpur),59,01
0459046,"उप स्‍वास्‍थ्‍य केन्‍द्र, छाती",SHC Chhati,59,01
0459047,"उप स्‍वास्‍थ्‍य केन्‍द्र, डाही",SHC Dahi,59,01
0459048,"उप स्‍वास्‍थ्‍य केन्‍द्र, देवरी",SHC Deori,59,01
0459049,"उप स्‍वास्‍थ्‍य केन्‍द्र, गोपालपुरी",SHC Gopalpuri,59,01
0459050,"उप स्‍वास्‍थ्‍य केन्‍द्र, कंडेल",SHC Kandel,59,01
0459051,"उप स्‍वास्‍थ्‍य केन्‍द्र, आमदी",SHC Aamdi,59,01
0459052,"उप स्‍वास्‍थ्‍य केन्‍द्र, अछोटा",SHC Achhota,59,01
0459053,"उप स्‍वास्‍थ्‍य केन्‍द्र, अरौद",SHC Aroud,59,01
0459054,"उप स्‍वास्‍थ्‍य केन्‍द्र, डोडकी",SHC Dodki,59,01
0459055,"उप स्‍वास्‍थ्‍य केन्‍द्र, खरेंगा",SHC Kharenga,59,01
